0.59718,3.915,0.59718,1.808
0.59877,3.921,0.59877,1.803
0.60036,3.927,0.60036,1.798
0.60195,3.933,0.60195,1.793
0.60354,3.939,0.60354,1.788
0.60513,3.945,0.60513,1.783
0.60672,3.951,0.60672,1.778
0.60831,3.957,0.60831,1.773
0.6099,3.963,0.6099,1.768
0.61148,3.969,0.61148,1.763
0.61307,3.974,0.61307,1.757
0.61466,3.98,0.61466,1.752
0.61625,3.986,0.61625,1.747
0.61784,3.991,0.61784,1.742
0.61943,3.997,0.61943,1.737
0.62102,4.002,0.62102,1.732
0.62261,4.008,0.62261,1.726
0.6242,4.013,0.6242,1.721
0.62579,4.019,0.62579,1.716
0.62738,4.024,0.62738,1.711
0.62896,4.029,0.62896,1.706
0.63055,4.034,0.63055,1.7
0.63214,4.04,0.63214,1.695
0.63373,4.045,0.63373,1.69
0.63532,4.05,0.63532,1.685
0.63691,4.055,0.63691,1.679
0.63849,4.06,0.63849,1.674
0.64008,4.065,0.64008,1.669
0.64167,4.07,0.64167,1.664
0.64326,4.075,0.64326,1.658
0.64485,4.08,0.64485,1.653
0.64643,4.085,0.64643,1.648
0.64802,4.089,0.64802,1.642
0.64961,4.094,0.64961,1.637
0.6512,4.099,0.6512,1.632
0.65279,4.103,0.65279,1.627
0.65437,4.108,0.65437,1.621
0.65596,4.113,0.65596,1.616
0.65755,4.117,0.65755,1.611
0.65914,4.122,0.65914,1.605
0.66072,4.126,0.66072,1.6
0.66231,4.131,0.66231,1.595
0.6639,4.135,0.6639,1.59
0.66548,4.139,0.66548,1.584
0.66707,4.144,0.66707,1.579
0.66866,4.148,0.66866,1.574
0.67024,4.152,0.67024,1.568
0.67183,4.156,0.67183,1.563
0.67342,4.161,0.67342,1.558
0.675,4.165,0.675,1.552
0.67659,4.169,0.67659,1.547
0.67818,4.173,0.67818,1.542
0.67976,4.177,0.67976,1.537
0.68135,4.181,0.68135,1.531
0.68294,4.185,0.68294,1.526
0.68452,4.189,0.68452,1.521
0.68611,4.193,0.68611,1.515
0.68769,4.196,0.68769,1.51
0.68928,4.2,0.68928,1.505
0.69087,4.204,0.69087,1.499
0.69245,4.208,0.69245,1.494
0.69404,4.211,0.69404,1.489
0.69562,4.215,0.69562,1.484
0.69721,4.219,0.69721,1.478
0.69879,4.222,0.69879,1.473
0.70038,4.226,0.70038,1.468
0.70196,4.229,0.70196,1.463
0.70355,4.233,0.70355,1.457
0.70513,4.236,0.70513,1.452
0.70672,4.24,0.70672,1.447
0.7083,4.243,0.7083,1.442
0.70989,4.246,0.70989,1.436
0.71147,4.25,0.71147,1.431
0.71306,4.253,0.71306,1.426
0.71464,4.256,0.71464,1.421
0.71623,4.259,0.71623,1.415
0.71781,4.263,0.71781,1.41
0.71939,4.266,0.71939,1.405
0.72098,4.269,0.72098,1.4
0.72256,4.272,0.72256,1.394
0.72415,4.275,0.72415,1.389
0.72573,4.278,0.72573,1.384
0.72731,4.281,0.72731,1.379
0.7289,4.284,0.7289,1.374
0.73048,4.287,0.73048,1.368
0.73207,4.29,0.73207,1.363
0.73365,4.293,0.73365,1.358
0.73523,4.295,0.73523,1.353
0.73681,4.298,0.73681,1.348
0.7384,4.301,0.7384,1.343
0.73998,4.304,0.73998,1.338
0.74156,4.306,0.74156,1.332
0.74315,4.309,0.74315,1.327
0.74473,4.312,0.74473,1.322
0.74631,4.314,0.74631,1.317
0.74789,4.317,0.74789,1.312
0.74948,4.32,0.74948,1.307
0.75106,4.322,0.75106,1.302
0.75264,4.325,0.75264,1.297
0.75422,4.327,0.75422,1.292
0.75581,4.33,0.75581,1.286
0.75739,4.332,0.75739,1.281
0.75897,4.334,0.75897,1.276
0.76055,4.337,0.76055,1.271
0.76213,4.339,0.76213,1.266
0.76371,4.341,0.76371,1.261
0.7653,4.344,0.7653,1.256
0.76688,4.346,0.76688,1.251
0.76846,4.348,0.76846,1.246
0.77004,4.35,0.77004,1.241
0.77162,4.353,0.77162,1.236
0.7732,4.355,0.7732,1.231
0.77478,4.357,0.77478,1.226
0.77636,4.359,0.77636,1.221
0.77794,4.361,0.77794,1.216
0.77952,4.363,0.77952,1.211
0.7811,4.365,0.7811,1.206
0.78269,4.367,0.78269,1.202
0.78427,4.369,0.78427,1.197
0.78585,4.371,0.78585,1.192
0.78743,4.373,0.78743,1.187
0.78901,4.375,0.78901,1.182
0.79059,4.377,0.79059,1.177
0.79216,4.379,0.79216,1.172
0.79374,4.38,0.79374,1.167
0.79532,4.382,0.79532,1.162
0.7969,4.384,0.7969,1.158
0.79848,4.386,0.79848,1.153
0.80006,4.387,0.80006,1.148
0.80164,4.389,0.80164,1.143
0.80322,4.391,0.80322,1.138
0.8048,4.392,0.8048,1.133
0.80638,4.394,0.80638,1.129
0.80796,4.396,0.80796,1.124
0.80953,4.397,0.80953,1.119
0.81111,4.399,0.81111,1.114
0.81269,4.4,0.81269,1.11
0.81427,4.402,0.81427,1.105
0.81585,4.403,0.81585,1.1
0.81742,4.405,0.81742,1.095
0.819,4.406,0.819,1.091
0.82058,4.408,0.82058,1.086
0.82216,4.409,0.82216,1.081
0.82373,4.411,0.82373,1.077
0.82531,4.412,0.82531,1.072
0.82689,4.413,0.82689,1.067
0.82847,4.415,0.82847,1.063
0.83004,4.416,0.83004,1.058
0.83162,4.417,0.83162,1.053
0.8332,4.418,0.8332,1.049
0.83477,4.42,0.83477,1.044
0.83635,4.421,0.83635,1.04
0.83793,4.422,0.83793,1.035
0.8395,4.423,0.8395,1.031
0.84108,4.424,0.84108,1.026
0.84266,4.426,0.84266,1.021
0.84423,4.427,0.84423,1.017
0.84581,4.428,0.84581,1.012
0.84738,4.429,0.84738,1.008
0.84896,4.43,0.84896,1.003
0.85053,4.431,0.85053,0.999
0.85211,4.432,0.85211,0.994
0.85368,4.433,0.85368,0.99
0.85526,4.434,0.85526,0.985
0.85683,4.435,0.85683,0.981
0.85841,4.436,0.85841,0.977
0.85998,4.437,0.85998,0.972
0.86156,4.438,0.86156,0.968
0.86313,4.439,0.86313,0.963
0.86471,4.44,0.86471,0.959
0.86628,4.44,0.86628,0.955
0.86785,4.441,0.86785,0.95
0.86943,4.442,0.86943,0.946
0.871,4.443,0.871,0.941
0.87258,4.444,0.87258,0.937
0.87415,4.444,0.87415,0.933
0.87572,4.445,0.87572,0.928
0.8773,4.446,0.8773,0.924
0.87887,4.447,0.87887,0.92
0.88044,4.447,0.88044,0.916
0.88202,4.448,0.88202,0.911
0.88359,4.449,0.88359,0.907
0.88516,4.449,0.88516,0.903
0.88673,4.45,0.88673,0.899
0.88831,4.451,0.88831,0.894
